,Nro Licitación Pública,Id Convenio Marco,Convenio Marco,CodigoOC,NombreOC,Fecha Envío OC,EstadoOC,Proviene de Gran Compra,idGranCompra,Especificación del Comprador,IDProductoCM,Producto,Nombre Producto ONU,Tipo de Producto,Marca,Modelo,Precio Unitario,Cantidad,TotaLínea(Neto),Moneda,Monto Total OC Neto,Descuento Global OC,Cargos Adicionales OC,Subtotal OC,Impuestos,Monto Total OC,Rut Unidad de Compra,Unidad de Compra,Razón Social Comprador,Dirección Unidad Compra,Comuna Unidad Compra,Región Unidad de Compra,Institución,Sector,Rut Proveedor,Nombre Proveedor Sucursal,Nombre Empresa,Comuna del Proveedor,Región del Proveedor,Observaciones,Forma de Pago,Orgcode_Comprador,Entcode_Comprador,Orgcode_Proveedor,Entcode_Proveedor
10447,2239-8-LR23,5802342.0,Convenio Marco de  Adquisición de Vehículos,3181-205-CM24,"ADQUISICIÓN DE CAMIONETA PARA LABORES DIARIOS DE LA MOVILIDAD DE OPERACIONES, SOLICITADO POR DIMAO, DESDE CONVENIO MARCO.",2024-04-02,Recepcion Conforme,No,,(2041516) CAMIONETA JMC VIGUS NEW WORK 4X2 MT 2024 REGIÓN VI,2041516,CAMIONETA JMC VIGUS NEW WORK 4X2 MT 2024 REGIÓN VI,Automóviles,CAMIONETA,JMC,VIGUS NEW WORK 4X2 MT 2024,13941000,1.0,13941000,CLP,13941000,0,0,13941000,2648790,16589790,69.080.200-7,ILUSTRE MUNICIPALIDAD DE MACHALI,ILUSTRE MUNICIPALIDAD DE MACHALI,Plaza de Armas N° 11,Machalí,Lib. Gral. Bdo. O'Higgins,Ilustre Municipalidad de Machali,Municipalidades,79.853.470-K,SALAZAR ISRAEL,AUTOMOTRIZ CORDILLERA S.A.,,,Orden de Compra codigo: 3181-205-CM24 dirigida a AUTOMOTRIZ CORDILLERA S.A.,30 dias contra la recepcion conforme de la factura,4102,113852,32639,32414
13059,2239-8-LR23,5802342.0,Convenio Marco de  Adquisición de Vehículos,3200-204-CM24,Orden de Compra: 3200-204-CM24,2024-04-03,Aceptada,No,,(2041394) CAMIONETA TOYOTA HILUX DX 2.4 4X4 MT 2024 REGIÓN IX,2041394,CAMIONETA TOYOTA HILUX DX 2.4 4X4 MT 2024 REGIÓN IX,Automóviles,CAMIONETA,TOYOTA,HILUX DX 2.4 4X4 MT 2024,26819160,1.0,26819160,CLP,26819160,0,0,26819160,"5095640,4","31914800,4",69.191.100-4,Departamento de Salud,I MUNICIPALIDAD DE LONCOCHE,Manuel Bulnes Nº 385,Loncoche,Araucanía,I MUNICIPALIDAD DE LONCOCHE,Municipalidades,91.502.000-3,Salinas y Fabres S.A.,SALINAS Y FABRES SOCIEDAD ANONIMA,,,Orden de Compra codigo: 3200-204-CM24 dirigida a SALINAS Y FABRES SOCIEDAD ANONIMA,30 dias contra la recepcion conforme de la factura,4121,113851,26569,26778
15934,2239-8-LR23,5802342.0,Convenio Marco de  Adquisición de Vehículos,2585-443-CM24,"ADQ. CAMIONETA NISSAN, DIMAO, ORD N° 220/2024, LSV, IMA",2024-04-04,Recepcion Conforme,No,,(2041200) CAMIONETA NISSAN NAVARA DC SE 2.3D 4X4 MT 2024 REGIÓN XV,2041200,CAMIONETA NISSAN NAVARA DC SE 2.3D 4X4 MT 2024 REGIÓN XV,Automóviles,CAMIONETA,NISSAN,NAVARA DC SE 2.3D 4X4 MT 2024,29053263,1.0,29053263,CLP,29053263,0,0,29053263,0,29053263,69.010.100-9,FINANZAS IMA,I MUNICIPALIDAD DE ARICA,AV. RENATO ROCCA 1585 - Región de Arica y Parinacota,Arica,Arica y Parinacota,I MUNICIPALIDAD DE ARICA,Municipalidades,91.502.000-3,Salinas y Fabres S.A.,SALINAS Y FABRES SOCIEDAD ANONIMA,,,"HORARIO EN BODEGA MUNICIPAL RENATO ROCCA Nº 1585,ARICA : LUNES A JUEVES DE 09:00 A 13:00 HRS. Y DE 15:00 A 16:30 HRS.,
VIERNES DE 09:00 A 13:00 HRS. Y DE 15:00 A 16:00 HRS. FONOS : 432380325 - 432380327.
",30 dias contra la recepcion conforme de la factura,3576,86624,26569,26778
19239,2239-8-LR23,5802342.0,Convenio Marco de  Adquisición de Vehículos,3151-251-CM24,CAMIONETA ADMINISTRACION MUNICIPAL,2024-04-04,Aceptada,No,,(2041394) CAMIONETA TOYOTA HILUX DX 2.4 4X4 MT 2024 REGIÓN IX,2041394,CAMIONETA TOYOTA HILUX DX 2.4 4X4 MT 2024 REGIÓN IX,Automóviles,CAMIONETA,TOYOTA,HILUX DX 2.4 4X4 MT 2024,26819160,1,26819160,CLP,26819160,0,0,26819160,"5095640,4","31914800,4",69.191.100-4,I MUNICIPALIDAD DE LONCOCHE,I MUNICIPALIDAD DE LONCOCHE,Manuel Bulnes Nº 385,Loncoche,Araucanía,I MUNICIPALIDAD DE LONCOCHE,Municipalidades,91.502.000-3,Salinas y Fabres S.A.,SALINAS Y FABRES SOCIEDAD ANONIMA,,,Orden de Compra codigo: 3151-251-CM24 dirigida a SALINAS Y FABRES SOCIEDAD ANONIMA,30 dias contra la recepcion conforme de la factura,4072,113851,26569,26778
23434,2239-8-LR23,5802342.0,Convenio Marco de  Adquisición de Vehículos,3035-210-CM24,Orden de Compra: 3035-210-CM24,2024-04-06,Aceptada,No,,(2041158) CAMIONETA NISSAN NAVARA DC SE 2.3D 4X2 MT 2024 REGIÓN V,2041158,CAMIONETA NISSAN NAVARA DC SE 2.3D 4X2 MT 2024 REGIÓN V,Automóviles,CAMIONETA,NISSAN,NAVARA DC SE 2.3D 4X2 MT 2024,22928571,2,45857142,CLP,45857142,0,0,45857142,"8712856,98","54569998,98",69.060.200-8,I.MUNICIPALIDAD DE LA CRUZ,I MUNICIPALIDAD DE LA CRUZ,GABRIELA MISTRAL  03,La Cruz,Valparaíso,I MUNICIPALIDAD DE LA CRUZ,Municipalidades,80.522.900-4,Kovacs SpA,KOVACS SPA,,,Orden de Compra codigo: 3035-210-CM24 dirigida a KOVACS SPA,30 dias contra la recepcion conforme de la factura,3982,113255,23711,24161
23799,2239-8-LR23,5802342.0,Convenio Marco de  Adquisición de Vehículos,2546-276-CM24,"ADQ VEHICULOS DIR SEGURIDAD PÚBLICA, Orden de Compra: 2546-276-CM24",2024-04-09,Aceptada,No,,(2045763) SUV NISSAN KICKS ADVANCE MT 2024 REGIÓN IX,2045763,SUV NISSAN KICKS ADVANCE MT 2024 REGIÓN IX,Automóviles,SUV,NISSAN,KICKS ADVANCE MT 2024,14412514,2,28825028,CLP,28825028,0,370000,29195028,"5547055,32","34742083,32",61.955.000-5,MUNICIPALIDAD DE PADRE LAS CASAS,I MUNICIPALIDAD DE PADRE LAS CASAS,TOMAS GUEVARA 460,Padre Las Casas,Araucanía,I MUNICIPALIDAD DE PADRE LAS CASAS,Municipalidades,79.853.470-K,SALAZAR ISRAEL,AUTOMOTRIZ CORDILLERA S.A.,,,"ADQUISICIÓN DE 02 VEHICULOS TIPO SUV DIRECCION DE SEGURIDAD PUBLICA (SP)
INFORMACION QUE DEBERÁ CONTENER LA FACTURA
N° DE ORDEN DE COMPRA: 2546-276-CM24
CÓDIGO DE DEPARTAMENTO: 110
ENVIAR LOS XML DE INTERCAMBIO AL CORREO recepciondte@padrelascasas.cl
",30 dias contra la recepcion conforme de la factura,3537,90886,32639,32414
25297,2239-8-LR23,5802342.0,Convenio Marco de  Adquisición de Vehículos,3693-101-CM24,"ADQUISICIÓN DE CAMIONETA 4X4, SOLICITADO POR SEGURIDAD PÚBLICA",2024-04-10,Cancelada,No,,(2041532) CAMIONETA JMC VIGUS NEW WORK 4X4 MT 2024 REGIÓN V,2041532,CAMIONETA JMC VIGUS NEW WORK 4X4 MT 2024 REGIÓN V,Automóviles,CAMIONETA,JMC,VIGUS NEW WORK 4X4 MT 2024,14391000,1,14391000,CLP,14391000,0,0,14391000,2734290,17125290,69.061.700-5,Departamento SECPLA,I MUNICIPALIDAD DE EL QUISCO,Avenida Francia 011,El Quisco,Valparaíso,I MUNICIPALIDAD DE EL QUISCO,Municipalidades,79.853.470-K,SALAZAR ISRAEL,AUTOMOTRIZ CORDILLERA S.A.,,,"ADQUISICIÓN DE CAMIONETA JMC 4X4, SOLICITADO POR DIRECCIÓN DE SEGURIDAD PÚBLICA",30 dias contra la recepcion conforme de la factura,4613,116298,32639,32414
25596,2239-8-LR23,5802342.0,Convenio Marco de  Adquisición de Vehículos,721-135-CM24,Adquisición vehículo Institucional,2024-04-10,Recepcion Conforme,No,,(2042415) CAMIONETA MAXUS T60 DX E6 4X2 MT 2024 REGIÓN RM,2042415,CAMIONETA MAXUS T60 DX E6 4X2 MT 2024 REGIÓN RM,Automóviles,CAMIONETA,MAXUS,T60 DX E6 4X2 MT 2024,18574800,1,18574800,CLP,18574800,0,0,18574800,3529212,22104012,61.108.000-k,CAPREDENA,CAJA DE PREVISION DE LA DEFENSA NACIONAL,Paseo Bulnes #102,Santiago,Metropolitana,CAPREDENA,"Gob. Central, Universidades",79.853.470-K,SALAZAR ISRAEL,AUTOMOTRIZ CORDILLERA S.A.,,,"Aceptar esta OC dentro del plazo de 48 Hrs. desde su emisión. Enviar factura por los servicios prestados a
dipresrecepcion@custodium.com, indicar forma de pago CRÉDITO. Giro para facturas: ACTIVIDADES DE LA ADMINISTRACIÓN PÚBLICA EN GENERAL.
Pago de factu",30 dias contra la recepcion conforme de la factura,1717,7175,32639,32414
25847,2239-8-LR23,5802342.0,Convenio Marco de  Adquisición de Vehículos,94-61-CM24,Compra de vehiculo Administracion ,2024-04-09,Aceptada,No,,(2041548) CAMIONETA JMC VIGUS NEW PLUS 4X2 MT 2024 REGIÓN RM,2041548,CAMIONETA JMC VIGUS NEW PLUS 4X2 MT 2024 REGIÓN RM,Automóviles,CAMIONETA,JMC,VIGUS NEW PLUS 4X2 MT 2024,15630800,1,15630800,CLP,15630800,0,0,15630800,2969852,18600652,60.905.000-4,Dirección Servicio Nacional del Patrimonio Cultura,Servicio Nacional del Patrimonio Cultural,alameda 651 ,Santiago,Metropolitana,Servicio Nacional del Patrimonio Cultural,"Gob. Central, Universidades",79.853.470-K,SALAZAR ISRAEL,AUTOMOTRIZ CORDILLERA S.A.,,,"Administración y finanzas
Camioneta institucional administración Sto. domingo
- COLOR BLANCO SEGUN PROVEEDOR
-  Al valor de venta se incorpora la 1° inscripción de la unidad con entrega en Santiago/Según concesionario
Contacto: Sra- Patricia Mardones /Jes",30 dias contra la recepcion conforme de la factura,1092,7011,32639,32414
26090,2239-8-LR23,5802342.0,Convenio Marco de  Adquisición de Vehículos,2427-458-CM24,"ADQUISICIÓN DE 03  VEHÍCULOS SUV, GESTION DE FLOTA.",2024-04-29,Aceptada,No,,(2045748) SUV NISSAN KICKS SENSE MT 2024 REGIÓN V,2045748,SUV NISSAN KICKS SENSE MT 2024 REGIÓN V,Automóviles,SUV,NISSAN,KICKS SENSE MT 2024,13026915,3,39080745,CLP,39080745,0,0,39080745,"7425341,55","46506086,55",69.060.900-2,ABASTECIMIENTO,I MUNICIPALIDAD DE VALPARAISO,Avda. Argentina N°864,Valparaíso,Valparaíso,ILUSTRE MUNICIPALIDAD DE VALPARAISO,Municipalidades,79.853.470-K,SALAZAR ISRAEL,AUTOMOTRIZ CORDILLERA S.A.,,,"PEDIDO N°28, GESTION DE FLOTA.

CONTACTO: DANILO CONTRERAS / FELIPE SALGADO /JUAN GONZALEZ.
FONO: 9-78381781 / 9-66681553
DESPACHO: CORRDINAR CON LOS CONTACTOS.

Detallar datos bancarios en factura y el N° de OC. ademas subir al aplicativo ""mis pagos""",30 dias contra la recepcion conforme de la factura,3419,87402,32639,32414
26434,2239-8-LR23,5802342.0,Convenio Marco de  Adquisición de Vehículos,4252-186-CM24,Orden de Compra: 4252-186-CM24,2024-04-08,Aceptada,No,,(2041507) CAMIONETA TOYOTA HILUX SR 2.7 4X2 MT 2024 REGIÓN XVI,2041507,CAMIONETA TOYOTA HILUX SR 2.7 4X2 MT 2024 REGIÓN XVI,Automóviles,CAMIONETA,TOYOTA,HILUX SR 2.7 4X2 MT 2024,22180504,1,22180504,CLP,48999664,0,0,48999664,"9309936,16","58309600,16",69.140.700-4,DAF,I MUNICIPALIDAD DE SAN FABIAN,21 de Mayo  312,San Fabián,Ñuble,ILUSTRE MUNICIPALIDAD DE SAN FABIAN,Municipalidades,91.502.000-3,Salinas y Fabres S.A.,SALINAS Y FABRES SOCIEDAD ANONIMA,,,Orden de Compra codigo: 4252-186-CM24 dirigida a SALINAS Y FABRES SOCIEDAD ANONIMA,30 dias contra la recepcion conforme de la factura,5170,128889,26569,26778
26435,2239-8-LR23,5802342.0,Convenio Marco de  Adquisición de Vehículos,4252-186-CM24,Orden de Compra: 4252-186-CM24,2024-04-08,Aceptada,No,,(2041405) CAMIONETA TOYOTA HILUX DX 2.4 4X4 MT 2024 REGIÓN XVI,2041405,CAMIONETA TOYOTA HILUX DX 2.4 4X4 MT 2024 REGIÓN XVI,Automóviles,CAMIONETA,TOYOTA,HILUX DX 2.4 4X4 MT 2024,26819160,1,26819160,CLP,48999664,0,0,48999664,"9309936,16","58309600,16",69.140.700-4,DAF,I MUNICIPALIDAD DE SAN FABIAN,21 de Mayo  312,San Fabián,Ñuble,ILUSTRE MUNICIPALIDAD DE SAN FABIAN,Municipalidades,91.502.000-3,Salinas y Fabres S.A.,SALINAS Y FABRES SOCIEDAD ANONIMA,,,Orden de Compra codigo: 4252-186-CM24 dirigida a SALINAS Y FABRES SOCIEDAD ANONIMA,30 dias contra la recepcion conforme de la factura,5170,128889,26569,26778
26967,2239-8-LR23,5802342.0,Convenio Marco de  Adquisición de Vehículos,1469-816-CM24,SOLPED 20-27542,2024-04-09,Aceptada,No,,(2041636) CAMIONETA JMC GRAND AVENUE 4X4 MT 2024 REGIÓN VII,2041636,CAMIONETA JMC GRAND AVENUE 4X4 MT 2024 REGIÓN VII,Automóviles,CAMIONETA,JMC,GRAND AVENUE 4X4 MT 2024,17735900,1,17735900,CLP,17735900,0,0,17735900,3369821,21105721,70.885.500-6,Universidad de Talca,UNIVERSIDAD DE TALCA,1 Poniente 1141 Talca,,Maule,Universidad de Talca,"Gob. Central, Universidades",79.853.470-K,SALAZAR ISRAEL,AUTOMOTRIZ CORDILLERA S.A.,,,"ERSONA DE CONTACTO: ELIZABETH FUENTES
NÚMERO TELEFÓNICO: 71-2200125
EMAIL: e.fuentes@utalca.cl 
DIRECCION DE ENTREGA: Retiro en local de Talca.

Favor aceptar la orden de compra en mercado público para posteriormente poder proceder con el pago. ",30 dias contra la recepcion conforme de la factura,2465,7147,32639,32414
31397,2239-8-LR23,5802342.0,Convenio Marco de  Adquisición de Vehículos,768-150-CM24,Orden de Compra: 768-150-CM24,2024-04-10,Recepcion Conforme,No,,(2041424) CAMIONETA TOYOTA HILUX SR 2.8 4X4 MT 2024 REGIÓN I,2041424,CAMIONETA TOYOTA HILUX SR 2.8 4X4 MT 2024 REGIÓN I,Automóviles,CAMIONETA,TOYOTA,HILUX SR 2.8 4X4 MT 2024,33004034,1,33004034,CLP,33004034,0,0,33004034,"6270766,46","39274800,46",72.223.100-7,Gobierno Regional de Tarapacá,GOBIERNO REGIONAL DE TARAPACA,Av. Arturo Prat 1099,Iquique,Tarapacá,GOBIERNO REGIONAL DE TARAPACA,"Gob. Central, Universidades",91.502.000-3,Salinas y Fabres S.A.,SALINAS Y FABRES SOCIEDAD ANONIMA,,,Orden de Compra codigo: 768-150-CM24 dirigida a SALINAS Y FABRES SOCIEDAD ANONIMA,30 dias contra la recepcion conforme de la factura,1764,7084,26569,26778
33800,2239-8-LR23,5802342.0,Convenio Marco de  Adquisición de Vehículos,626529-78-CM24,"ADQUISICIÓN DE VEHICULO DE PATRULLAJE PREVENTIVO PARA LA COMUNA DE SAN PEDRO. DE ACUERDO A MEMO N°581/ ABRIL 24,DIDECO",2024-04-10,Recepcion Conforme,No,,(2043078) CAMIONETA TOYOTA HILUX DX DC 2.4 4X4 MT 2024 REGIÓN RM,2043078,CAMIONETA TOYOTA HILUX DX DC 2.4 4X4 MT 2024 REGIÓN RM,Automóviles,CAMIONETA,TOYOTA,HILUX DX DC 2.4 4X4 MT 2024,25147831,1.0,25147831,CLP,25147831,0,0,25147831,"4778087,89","29925918,89",69.073.100-2,DIDECO,I MUNICIPALIDAD DE SAN PEDRO,Avda. Hermosilla 11 ,San Pedro,Metropolitana,I MUNICIPALIDAD DE SAN PEDRO,Municipalidades,80.522.900-4,Kovacs SpA,KOVACS SPA,,,Orden de Compra codigo: 626529-78-CM24 dirigida a KOVACS SPA,30 dias contra la recepcion conforme de la factura,626529,142855,23711,24161
35650,2239-8-LR23,5802342.0,Convenio Marco de  Adquisición de Vehículos,4629-247-CM24,GC - Adquisición de 3 Camionetas para la Dirección del Trabajo ,2024-04-16,Recepcion Conforme,Si,71441.0,(2041395) CAMIONETA TOYOTA HILUX DX 2.4 4X4 MT 2024 REGIÓN RM 2041395,2041395,CAMIONETA TOYOTA HILUX DX 2.4 4X4 MT 2024 REGIÓN RM,Automóviles,CAMIONETA,TOYOTA,HILUX DX 2.4 4X4 MT 2024,25653109,3.0,76959327,CLP,76959327,0,0,76959327,"14622272,13","91581599,13",61.502.000-1,Nivel Central Santiago,DIRECCION DEL TRABAJO,"AGUSTINAS 1253, SANTIAGO, 6°piso DAF",Santiago,Metropolitana,Dirección del Trabajo,"Gob. Central, Universidades",84.807.200-1,BRUNO FRITSCH S.A.,BRUNO FRITSCH S.A. ,Maipú,Región Metropolitana de Santiago,"Orden de Compra generada por la Gran Compra: 71441 - ""Adquisición de 3 Camionetas para la Dirección del Trabajo""

Adquisición según Res. 2000-9284_2024 de fecha 11.04.2024 y propuesta del proveedor seleccionado.

Contacto: 
Nombre: Samuel  Reyes / Vi",30 dias contra la recepcion conforme de la factura,5544,7000,24507,24823
36505,2239-8-LR23,5802342.0,Convenio Marco de  Adquisición de Vehículos,3181-223-CM24,"COMPRA DE 4 VEHICULOS MUNICIPALES, LOS CUALES SERÁN DESTINADOS A (DIMAO, DEPORTES, JPL Y DOM) SOLICITADO POR DIMAO, DESDE CONVENIO MARCO.",2024-04-11,Recepcion Conforme,No,,(2044829) SEDÁN KIA SOLUTO LX 1.4L 5MT G LL 2024 REGIÓN RM,2044829,SEDÁN KIA SOLUTO LX 1.4L 5MT G LL 2024 REGIÓN RM,Automóviles,SEDÁN,KIA,SOLUTO LX 1.4L 5MT G LL 2024,8538655,4.0,34154620,CLP,34154620,0,0,34154620,"6489377,8","40643997,8",69.080.200-7,ILUSTRE MUNICIPALIDAD DE MACHALI,ILUSTRE MUNICIPALIDAD DE MACHALI,Plaza de Armas N° 11,Machalí,Lib. Gral. Bdo. O'Higgins,Ilustre Municipalidad de Machali,Municipalidades,79.567.420-9,KIA CHILE SPA,KIA CHILE SPA,,,"NOTA1 : SEÑALAR EL N° DE ORDEN DE COMPRA EN LA FACTURA Y ENVIAR A facturas@machali.cl-
NOTA 2: DATOS DE FACTURACIÓN:
RAZÓN SOCIAL : MUNICIPALIDAD DE MACHALÍ
RUT : 69.080.200-7
GIRO COMERCIAL: ACTIVIDADES DE LA ADMINISTRACIÓN PÚBLICA EN GENERAL
CÓDIGO : 84",30 dias contra la recepcion conforme de la factura,4102,113852,502972,1011361
37337,2239-8-LR23,5802342.0,Convenio Marco de  Adquisición de Vehículos,3495-72-CM24,CAMIONETA 4X4 PETROLERA PARA EL DSM,2024-04-12,Recepcion Conforme,No,,(2042516) CAMIONETA MAXUS T60 E6 GL 4X4 MT 2024 REGIÓN IX,2042516,CAMIONETA MAXUS T60 E6 GL 4X4 MT 2024 REGIÓN IX,Automóviles,CAMIONETA,MAXUS,T60 E6 GL 4X4 MT 2024,20556900,1.0,20556900,CLP,20556900,0,0,20556900,3905811,24462711,69.190.800-3,Departamento Salud,I MUNICIPALIDAD DE VILCUN,PRAT N°481,Vilcún,Araucanía,I MUNICIPALIDAD DE VILCUN,Municipalidades,79.853.470-K,SALAZAR ISRAEL,AUTOMOTRIZ CORDILLERA S.A.,,,Orden de Compra codigo: 3495-72-CM24 dirigida a AUTOMOTRIZ CORDILLERA S.A.,30 dias contra la recepcion conforme de la factura,4416,115009,32639,32414
37493,2239-8-LR23,5802342.0,Convenio Marco de  Adquisición de Vehículos,2455-66-CM24,ADQUISICIÓN DE 2 CAMIONETAS PARA TRANSPORTE DE PERSONAL Y MATERIALES DE DISTINTAS DIRECCIONES DE LA ILUSTRE MUNICIPALIDAD DE QUINTA NORMAL,2024-04-12,Recepcion Conforme,No,,(2041514) CAMIONETA JMC VIGUS NEW WORK 4X2 MT 2024 REGIÓN RM,2041514,CAMIONETA JMC VIGUS NEW WORK 4X2 MT 2024 REGIÓN RM,Automóviles,CAMIONETA,JMC,VIGUS NEW WORK 4X2 MT 2024,14250800,2.0,28501600,CLP,28501600,0,0,28501600,5415304,33916904,69.071.000-5,SECRETARIA COMUNAL DE PLANIFICACIÓN,ILUSTRE MUNICIPALIDAD DE QUINTA NORMAL,"Av. Carrascal 4447, Quinta Normal",Quinta Normal,Metropolitana,ILUSTRE MUNICIPALIDAD DE QUINTA NORMAL,Municipalidades,79.853.470-K,SALAZAR ISRAEL,AUTOMOTRIZ CORDILLERA S.A.,,,"ADQUISICIÓN DE 2 CAMIONETAS PARA TRANSPORTE DE PERSONAL (CUADRILLAS) Y MATERIALES PARA DISTINTAS DIRECCIONES DE LA ILUSTRE MUNICIPALIDAD DE QUINTA NORMAL. 
COORDINAR DESPACHO CON LUIS OLGUIN PROFESIONAL DE SECRETARIA COMUNAL DE PLANIFICACION",30 dias contra la recepcion conforme de la factura,3447,88075,32639,32414
39024,2239-8-LR23,5802342.0,Convenio Marco de  Adquisición de Vehículos,525512-99-CM24,Orden de Compra: 525512-99-CM24,2024-04-12,Recepcion Conforme,No,,(2041441) CAMIONETA TOYOTA HILUX SRV 2.8 4X4 AT 2024 REGIÓN I,2041441,CAMIONETA TOYOTA HILUX SRV 2.8 4X4 AT 2024 REGIÓN I,Automóviles,CAMIONETA,TOYOTA,HILUX SRV 2.8 4X4 AT 2024,35323361,1.0,35323361,CLP,35323361,0,0,35323361,0,35323361,69.250.400-3,ILUSTRE MUNICIPALIDAD DE COLCHANE,I MUNICIPALIDAD DE COLCHANE,AV. TENIENTE GONZALEZ S/N,Colchane,Tarapacá,ILUSTRE MUNICIPALIDAD DE COLCHANE,Municipalidades,91.502.000-3,Salinas y Fabres S.A.,SALINAS Y FABRES SOCIEDAD ANONIMA,,,Orden de Compra codigo: 525512-99-CM24 dirigida a SALINAS Y FABRES SOCIEDAD ANONIMA,30 dias contra la recepcion conforme de la factura,525512,1053458,26569,26778
40015,2239-8-LR23,5802342.0,Convenio Marco de  Adquisición de Vehículos,3326-123-CM24,ADQUISICIÓN DE VEHÍCULOS PARA EL DPTO. PROTECCIÓN PERSONAS IMPORTANTES (PPI),2024-04-19,No aceptada,No,,(2056799) SUV TOYOTA RAV4 XLE 2.0 4X2 CVT AT 2024 REGIÓN RM,2056799,SUV TOYOTA RAV4 XLE 2.0 4X2 CVT AT 2024 REGIÓN RM,Automóviles,SUV,TOYOTA,RAV4 XLE 2.0 4X2 CVT AT 2024,21562016,2.0,43124032,CLP,43124032,0,0,43124032,0,43124032,61.938.500-4,Depto.Transportes L.3,DIRECCION DE LOGISTICA DE CARABINEROS,Vivaceta Nro. 2700,Santiago,Metropolitana,DIRECCION DE LOGISTICA DE CARABINEROS,FFAA,80.522.900-4,Kovacs SpA,KOVACS SPA,,,"Orden de Compra codigo: 3326-123-CM24 dirigida a KOVACS SPA
COLOR:  ""GRIS GRAFITO""",30 dias contra la recepcion conforme de la factura,4247,113812,23711,24161
40771,2239-8-LR23,5802342.0,Convenio Marco de  Adquisición de Vehículos,3597-301-CM24,Orden de Compra: 3597-301-CM24,2024-04-19,Recepcion Conforme,No,,(2050913) MINIBUS PEUGEOT TRAVELLER BUSINESS L3 9P BLUEHDI 145 2024 REGIÓN IV,2050913,MINIBUS PEUGEOT TRAVELLER BUSINESS L3 9P BLUEHDI 145 2024 REGIÓN IV,Minibuses,MINIBUS,PEUGEOT ,TRAVELLER BUSINESS L3 9P BLUEHDI 145 2024,25735500,1.0,25735500,CLP,25735500,0,0,25735500,4889745,30625245,69.040.500-8,Ilustre Municipalidad de Vicuña,I MUNICIPALIDAD DE VICUNA,"San Martín  275, Vicuña",Vicuña,Coquimbo,I MUNICIPALIDAD DE VICUNA,Municipalidades,84.807.200-1,BRUNO FRITSCH S.A.,BRUNO FRITSCH S.A. ,,,"Adquisición de Minibus para 9 pasajeros a través de Convenio Marco, solicitado por la unidad de Movilización.",30 dias contra la recepcion conforme de la factura,4517,115303,24507,24823
41638,2239-8-LR23,5802342.0,Convenio Marco de  Adquisición de Vehículos,2675-262-CM24,VEHICULO PARA OPERACIONES - ADMINISTRACIÓN MUNICIPAL,2024-04-15,Aceptada,No,,(2043199) CAMIONETA KIA FRONTIER D/C LX 2.5L AV AB MT 2024 REGIÓN VI,2043199,CAMIONETA KIA FRONTIER D/C LX 2.5L AV AB MT 2024 REGIÓN VI,Automóviles,CAMIONETA,KIA,FRONTIER D/C LX 2.5L AV AB MT 2024,21925210,1.0,21925210,CLP,21925210,0,0,21925210,"4165789,9","26090999,9",69.080.500-6,I MUNICIPALIDAD DE MOSTAZAL,I MUNICIPALIDAD DE MOSTAZAL,Plaza de Armas   S/N,Mostazal,Lib. Gral. Bdo. O'Higgins,I MUNICIPALIDAD DE MOSTAZAL,Municipalidades,79.853.470-K,SALAZAR ISRAEL,AUTOMOTRIZ CORDILLERA S.A.,,,"215.29.03.001
VEHICULO PARA OPERACIONES - ADMINISTRACIÓN MUNICIPAL
- SE DEBE ENVIAR COPIA DE FACTURA Y DATOS BANCARIOS A LOS CORREOS INDICADOS EN OC: CARANGUIZ@MOSTAZAL.CL - CBECERRA@MOSTAZAL.CL",30 dias contra la recepcion conforme de la factura,3664,99101,32639,32414
41758,2239-8-LR23,5802342.0,Convenio Marco de  Adquisición de Vehículos,1151575-35-CM24,MINIBUS PEUGEOT TRAVELLER BUSINESS L3 9P BLUEHDI 145 MT 2024,2024-04-15,Recepcion Conforme,No,,(2050913) MINIBUS PEUGEOT TRAVELLER BUSINESS L3 9P BLUEHDI 145 2024 REGIÓN IV,2050913,MINIBUS PEUGEOT TRAVELLER BUSINESS L3 9P BLUEHDI 145 2024 REGIÓN IV,Minibuses,MINIBUS,PEUGEOT ,TRAVELLER BUSINESS L3 9P BLUEHDI 145 2024,25735500,1.0,25735500,CLP,25735500,0,0,25735500,4889745,30625245,65.195.573-4,CFT DE ATACAMA- CAMPUS TEMPLO - CHAÑARAL,CENTRO DE FORMACION TECNICA DE LA REGION DE ATACAMA,ZULETA 221,Chañaral,Atacama,CENTRO DE FORMACION TECNICA DE LA REGION DE ATACAMA,Otros,84.807.200-1,BRUNO FRITSCH S.A.,BRUNO FRITSCH S.A. ,,,Orden de Compra codigo: 1151575-35-CM24 dirigida a BRUNO FRITSCH S.A.,30 dias contra la recepcion conforme de la factura,1151575,1741046,24507,24823
