IDProductoCM,Modelo,Tipo de Producto,Marca,Nombre Producto ONU,Precio Unitario,Rut Unidad de Compra,Región Unidad de Compra,Sector,year,Nro Licitación Pública,Convenio Marco,CodigoOC,Fecha Envío OC,Cantidad,Rut Proveedor,Nombre Proveedor Sucursal,Vehículo,Macrozona_x,Gama_x,Pgm,Puntaje Precio_x,PUNTAJE OFERTA,Marca_x,Precio,Modelo,Versión,Precio + Despacho,Precio Macrozona-Gama,Puntaje Precio_y,exact_merge_var
1537046,HILUX 2.4 4X2 MT SR,CAMIONETA,TOYOTA,Automóviles,14654600.0,69.080.500-6,Lib. Gral. Bdo. O'Higgins,Municipalidades,2018,2239-4-LR17,Compra de Vehículos Livianos y Medianos,2675-311-CM18,2018-03-19,2.0,77.008.670-1,PORTILLO S A - Casa Matriz,,,,,,,,,HILUX 2.4 4X2 MT SR,,,,,
1537049,HILUX 2.7 4X2 MT SR GASOLINA,CAMIONETA,TOYOTA,Automóviles,12605042.0,69.201.200-3,Los Ríos,Municipalidades,2018,2239-4-LR17,Compra de Vehículos Livianos y Medianos,3573-37-CM18,2018-03-20,1.0,77.008.670-1,PORTILLO S A - Casa Matriz,,,,,,,,,HILUX 2.7 4X2 MT SR GASOLINA,,,,,
1538572,NUEVA BOXER FURGÓN L3H2 2.0 BLUEHDI 160 HP,FURGÓN,PEUGEOT ,Mini-furgonetas o furgonetas,17944600.0,69.220.100-0,Los Lagos,Municipalidades,2018,2239-4-LR17,Compra de Vehículos Livianos y Medianos,2324-1116-CM18,2018-03-21,1.0,78.585.230-3,Automotriz Tecnosur Limitada,,,,,,,,,NUEVA BOXER FURGÓN L3H2 2.0 BLUEHDI 160 HP,,,,,
1536899,H-1  MB 2.5 CRDI 6M/T GLS 10S AC 2AB ABS,MINIBUS,HYUNDAI ,Minibuses,17168600.0,69.160.300-8,Bío-Bío,Municipalidades,2018,2239-4-LR17,Compra de Vehículos Livianos y Medianos,4189-213-CM18,2018-03-22,1.0,79.649.140-k,Automotores Gildemeister CAMIONES,,,,,,,,,H-1  MB 2.5 CRDI 6M/T GLS 10S AC 2AB ABS,,,,,
1536906,NEW H-1  MB 2.5 CRDI MT GLS 9S AC 2AB,MINIBUS,HYUNDAI ,Minibuses,17380600.0,61.101.054-0,Metropolitana,FFAA,2018,2239-4-LR17,Compra de Vehículos Livianos y Medianos,3420-24-CM18,2018-03-21,1.0,79.649.140-k,Automotores Gildemeister CAMIONES,,,,,,,,,NEW H-1  MB 2.5 CRDI MT GLS 9S AC 2AB,,,,,
1537078,AMAROK TRENDLINE 4MOTION,CAMIONETA,VOLKSWAGEN,Automóviles,17310924.0,69.100.700-6,Maule,Municipalidades,2018,2239-4-LR17,Compra de Vehículos Livianos y Medianos,3442-120-CM18,2018-03-21,1.0,96.889.440-4,Mediterraneo Automotores SA,,,,,,,,,AMAROK TRENDLINE 4MOTION,,,,,
1536915,SANTA FE DM  WGN 2.4 6A/T 4WD GLS PE,SUV,HYUNDAI ,Automóviles,16896303.0,69.060.800-6,Valparaíso,Municipalidades,2018,2239-4-LR17,Compra de Vehículos Livianos y Medianos,4009-105-CM18,2018-03-21,1.0,79.649.140-k,Automotores Gildemeister CAMIONES,,,,,,,,,SANTA FE DM  WGN 2.4 6A/T 4WD GLS PE,,,,,
1538767,JIMNY 1.3 JLX AB AC WINCHE,SUV,SUZUKI,Automóviles,7855600.0,69.170.700-8,Bío-Bío,Municipalidades,2018,2239-4-LR17,Compra de Vehículos Livianos y Medianos,4362-19-CM18,2018-03-27,1.0,94.141.000-6,Dercosa,,,,,,,,,JIMNY 1.3 JLX AB AC WINCHE,,,,,
1538850,NEW MAZDA6 V 2.0L 6AT,SEDÁN,MAZDA,Automóviles,11212270.0,61.202.000-0,Metropolitana,Obras Públicas,2018,2239-4-LR17,Compra de Vehículos Livianos y Medianos,980-29-CM18,2018-03-23,1.0,94.141.000-6,Dercosa,,,,,,,,,NEW MAZDA6 V 2.0L 6AT,,,,,
1538510,NP300 DC SE 2.3D MT 4WD,CAMIONETA,NISSAN,Automóviles,15594600.0,69.040.600-4,Coquimbo,Municipalidades,2018,2239-4-LR17,Compra de Vehículos Livianos y Medianos,3911-182-CM18,2018-03-23,1.0,79.575.250-1,Ing.de Serv.Automotriz Macias y Cia.Ltda,,,,,,,,,NP300 DC SE 2.3D MT 4WD,,,,,
1538511,NP300 DC XE 2.3D MT 4WD,CAMIONETA,NISSAN,Automóviles,17256300.0,69.220.100-0,Los Lagos,Municipalidades,2018,2239-4-LR17,Compra de Vehículos Livianos y Medianos,2324-1204-CM18,2018-03-23,1.0,78.585.230-3,Automotriz Tecnosur Limitada,,,,,,,,,NP300 DC XE 2.3D MT 4WD,,,,,
1538851,ALASKAN INTENS 4X4 6 MT,CAMIONETA,RENAULT,Automóviles,15966000.0,69.071.600-3,Metropolitana,Municipalidades,2018,2239-4-LR17,Compra de Vehículos Livianos y Medianos,3666-7-CM18,2018-03-24,1.0,86.385.500-4,Anfruns Motors SPA,,,,,,,,,ALASKAN INTENS 4X4 6 MT,,,,,
1538867,"DUSTER ZEN 1,6L 5MT 4X2",SUV,RENAULT,Automóviles,7457983.0,69.210.300-9,Los Lagos,Municipalidades,2018,2239-4-LR17,Compra de Vehículos Livianos y Medianos,450-135-CM18,2018-03-28,1.0,94.141.000-6,Dercosa,,,,,,,,,"DUSTER ZEN 1,6L 5MT 4X2",,,,,
1538628,HILUX 2.4 4X4 MT DX,CAMIONETA,TOYOTA,Automóviles,17183200.0,69.200.200-8,Los Ríos,Municipalidades,2018,2239-4-LR17,Compra de Vehículos Livianos y Medianos,3986-195-CM18,2018-03-26,1.0,84.807.200-1,BRUNO FRITSCH S.A.,,,,,,,,,HILUX 2.4 4X4 MT DX,,,,,
1536893,GRAND SANTA FE NC  3.3 AT PREMIUM,SUV,HYUNDAI ,Automóviles,18160168.0,61.938.500-4,Metropolitana,FFAA,2018,2239-4-LR17,Compra de Vehículos Livianos y Medianos,3326-681-CM18,2018-03-26,2.0,79.649.140-k,Automotores Gildemeister CAMIONES,,,,,,,,,GRAND SANTA FE NC  3.3 AT PREMIUM,,,,,
1538614,L200 4X4 KATANA CRT,CAMIONETA,MITSUBISHI,Automóviles,15898300.0,61.101.054-0,Metropolitana,FFAA,2018,2239-4-LR17,Compra de Vehículos Livianos y Medianos,3420-25-CM18,2018-03-27,1.0,96.928.530-4,Comasa Movicenter,,,,,,,,,L200 4X4 KATANA CRT,,,,,
1537031,4RUNNER 4X4 SR5 CONTROL VOLANTE,SUV,TOYOTA,Automóviles,20209244.0,72.222.000-5,Aysén,"Gob. Central, Universidades",2018,2239-4-LR17,Compra de Vehículos Livianos y Medianos,868-134-CM18,2018-03-27,1.0,96.889.440-4,Mediterraneo Automotores SA,,,,,,,,,4RUNNER 4X4 SR5 CONTROL VOLANTE,,,,,
1537045,HILUX 2.4 4X2 MT DX (WIDE),CAMIONETA,TOYOTA,Automóviles,13398400.0,69.040.800-7,Coquimbo,Municipalidades,2018,2239-4-LR17,Compra de Vehículos Livianos y Medianos,2996-173-CM18,2018-03-27,1.0,77.008.670-1,PORTILLO S A - Casa Matriz,,,,,,,,,HILUX 2.4 4X2 MT DX (WIDE),,,,,
1537045,HILUX 2.4 4X2 MT DX (WIDE),CAMIONETA,TOYOTA,Automóviles,13398400.0,69.040.800-7,Coquimbo,Municipalidades,2018,2239-4-LR17,Compra de Vehículos Livianos y Medianos,2996-174-CM18,2018-03-27,1.0,77.008.670-1,PORTILLO S A - Casa Matriz,,,,,,,,,HILUX 2.4 4X2 MT DX (WIDE),,,,,
1537091,SAVEIRO NUEVA CABINA SIMPLE 1.6 MT POWER,CAMIONETA,VOLKSWAGEN,Automóviles,6398600.0,69.050.100-7,Valparaíso,Municipalidades,2018,2239-4-LR17,Compra de Vehículos Livianos y Medianos,2780-189-CM18,2018-03-27,1.0,76.245.828-4,PORSCHE CHILE SPA,,,,,,,,,SAVEIRO NUEVA CABINA SIMPLE 1.6 MT POWER,,,,,
1536825,MIDI REFRIGERADO,CAMIÓN LIVIANO,FOTON,Camiones de transporte,7040600.0,70.791.800-4,Antofagasta,"Gob. Central, Universidades",2018,2239-4-LR17,Compra de Vehículos Livianos y Medianos,4291-671-CM18,2018-03-29,1.0,79.780.600-5,Cidef Comercial S.A.,,,,,,,,,MIDI REFRIGERADO,,,,,
1538508,NP300 DC SE 2.3D MT,CAMIONETA,NISSAN,Automóviles,13342850.0,69.060.700-k,Valparaíso,Municipalidades,2018,2239-4-LR17,Compra de Vehículos Livianos y Medianos,4549-145-CM18,2018-03-28,1.0,84.807.200-1,BRUNO FRITSCH S.A.,,,,,,,,,NP300 DC SE 2.3D MT,,,,,
1536899,H-1  MB 2.5 CRDI 6M/T GLS 10S AC 2AB ABS,MINIBUS,HYUNDAI ,Minibuses,17522097.0,69.251.900-0,Atacama,Municipalidades,2018,2239-4-LR17,Compra de Vehículos Livianos y Medianos,411-196-CM18,2018-03-29,1.0,96.889.440-4,Mediterraneo Automotores SA,,,,,,,,,H-1  MB 2.5 CRDI 6M/T GLS 10S AC 2AB ABS,,,,,
1538866,"DUSTER LIFE 1,6L 5MT 4X2",SUV,RENAULT,Automóviles,7980084.0,60.506.011-0,Metropolitana,FFAA,2018,2239-4-LR17,Compra de Vehículos Livianos y Medianos,5190-414-CM18,2018-03-28,1.0,86.385.500-4,Anfruns Motors SPA,,,,,,,,,"DUSTER LIFE 1,6L 5MT 4X2",,,,,
1538878,SYMBOL ZEN,SEDÁN,RENAULT,Automóviles,5697731.0,60.506.011-0,Metropolitana,FFAA,2018,2239-4-LR17,Compra de Vehículos Livianos y Medianos,5190-414-CM18,2018-03-28,1.0,86.385.500-4,Anfruns Motors SPA,,,,,,,,,SYMBOL ZEN,,,,,
1538644,MONTERO SPORT 2.4 DIESEL 4X4 MT,SUV,MITSUBISHI,Automóviles,17638656.0,69.060.500-7,Valparaíso,Municipalidades,2018,2239-4-LR17,Compra de Vehículos Livianos y Medianos,3775-28-CM18,2018-03-29,1.0,96.564.810-0,Guillermo Morales Ltda,,,,,,,,,MONTERO SPORT 2.4 DIESEL 4X4 MT,,,,,
1538510,NP300 DC SE 2.3D MT 4WD,CAMIONETA,NISSAN,Automóviles,15378871.0,69.030.100-8,Atacama,Municipalidades,2018,2239-4-LR17,Compra de Vehículos Livianos y Medianos,2926-50-CM18,2018-03-30,1.0,84.916.800-2,Convenio Marco,,,,,,,,,NP300 DC SE 2.3D MT 4WD,,,,,
1538580,FRONTIER D/C 2.5L 6MT,CAMIÓN LIVIANO,KIA,Camiones de transporte,13867563.0,69.253.800-5,Metropolitana,Municipalidades,2018,2239-4-LR17,Compra de Vehículos Livianos y Medianos,2275-217-CM18,2018-04-24,2.0,96.931.150-K,KIA CHILE,,,,,,,,,FRONTIER D/C 2.5L 6MT,,,,,
1536817,FT 500 LUX 4X4,CAMIONETA,FOTON,Automóviles,11740600.0,69.150.400-K,Bío-Bío,Municipalidades,2018,2239-4-LR17,Compra de Vehículos Livianos y Medianos,2671-52-CM18,2018-04-04,1.0,79.780.600-5,Cidef Comercial S.A.,,,,,,,,,FT 500 LUX 4X4,,,,,
1537075,AMAROK COMFORTLINE 4MOTION AT,CAMIONETA,VOLKSWAGEN,Automóviles,18602600.0,61.101.029-K,Metropolitana,FFAA,2018,2239-4-LR17,Compra de Vehículos Livianos y Medianos,3524-77-CM18,2018-04-02,1.0,76.245.828-4,PORSCHE CHILE SPA,,,,,,,,,AMAROK COMFORTLINE 4MOTION AT,,,,,
1536899,H-1  MB 2.5 CRDI 6M/T GLS 10S AC 2AB ABS,MINIBUS,HYUNDAI ,Minibuses,17098600.0,69.190.700-7,Araucanía,Municipalidades,2018,2239-4-LR17,Compra de Vehículos Livianos y Medianos,1658-821-CM18,2018-04-24,1.0,79.649.140-k,Automotores Gildemeister CAMIONES,,,,,,,,,H-1  MB 2.5 CRDI 6M/T GLS 10S AC 2AB ABS,,,,,
1537062,RAV4 LUJO 2.0 4X4 MT,SUV,TOYOTA,Automóviles,11715462.0,61.402.020-2,Coquimbo,"Gob. Central, Universidades",2018,2239-4-LR17,Compra de Vehículos Livianos y Medianos,669-19-CM18,2018-04-05,1.0,96.889.440-4,Mediterraneo Automotores SA,,,,,,,,,RAV4 LUJO 2.0 4X4 MT,,,,,
1537062,RAV4 LUJO 2.0 4X4 MT,SUV,TOYOTA,Automóviles,11965462.0,61.402.014-8,Los Lagos,"Gob. Central, Universidades",2018,2239-4-LR17,Compra de Vehículos Livianos y Medianos,680-24-CM18,2018-04-05,1.0,96.889.440-4,Mediterraneo Automotores SA,,,,,,,,,RAV4 LUJO 2.0 4X4 MT,,,,,
1537068,RUSH LEI 4X4 MEC,SUV,TOYOTA,Automóviles,9787059.0,61.935.000-6,Metropolitana,"Gob. Central, Universidades",2018,2239-4-LR17,Compra de Vehículos Livianos y Medianos,685-7-CM18,2018-04-05,1.0,96.889.440-4,Mediterraneo Automotores SA,,,,,,,,,RUSH LEI 4X4 MEC,,,,,
1537068,RUSH LEI 4X4 MEC,SUV,TOYOTA,Automóviles,9787059.0,70.470.900-5,Lib. Gral. Bdo. O'Higgins,"Gob. Central, Universidades",2018,2239-4-LR17,Compra de Vehículos Livianos y Medianos,673-24-CM18,2018-04-04,1.0,96.889.440-4,Mediterraneo Automotores SA,,,,,,,,,RUSH LEI 4X4 MEC,,,,,
1537037,FORTUNER SR5 4X4 TDI 2.8L,SUV,TOYOTA,Automóviles,20644034.0,69.170.100-K,Bío-Bío,Municipalidades,2018,2239-4-LR17,Compra de Vehículos Livianos y Medianos,2408-275-CM18,2018-04-24,1.0,96.889.440-4,Mediterraneo Automotores SA,,,,,,,,,FORTUNER SR5 4X4 TDI 2.8L,,,,,
1538788,ALL NEW CX-5 R 2.0 AWD 6MT,SUV,MAZDA,Automóviles,14654600.0,61.979.930-5,Magallanes y Antártica,"Gob. Central, Universidades",2018,2239-4-LR17,Compra de Vehículos Livianos y Medianos,612543-13-CM18,2018-04-03,1.0,82.120.600-6,ESTEBAN GUIC Y CIA LTDA,,,,,,,,,ALL NEW CX-5 R 2.0 AWD 6MT,,,,,
1536817,FT 500 LUX 4X4,CAMIONETA,FOTON,Automóviles,11740600.0,69.150.400-K,Bío-Bío,Municipalidades,2018,2239-4-LR17,Compra de Vehículos Livianos y Medianos,2671-60-CM18,2018-04-09,1.0,79.780.600-5,Cidef Comercial S.A.,,,,,,,,,FT 500 LUX 4X4,,,,,
1538890,GRAND NOMADE 2.4 2WD AT GLX SPORT,SUV,SUZUKI,Automóviles,9510588.0,61.513.000-1,Lib. Gral. Bdo. O'Higgins,"Gob. Central, Universidades",2018,2239-4-LR17,Compra de Vehículos Livianos y Medianos,598-88-CM18,2018-04-02,2.0,94.141.000-6,Dercosa,,,,,,,,,GRAND NOMADE 2.4 2WD AT GLX SPORT,,,,,
1538782,NEW MAZDA6 V 2.0L 6AT (CUERO NEGRO),SEDÁN,MAZDA,Automóviles,12880388.0,60.604.000-8,Metropolitana,"Gob. Central, Universidades",2018,2239-4-LR17,Compra de Vehículos Livianos y Medianos,770-147-CM18,2018-04-03,1.0,86.385.500-4,Anfruns Motors SPA,,,,,,,,,NEW MAZDA6 V 2.0L 6AT (CUERO NEGRO),,,,,
1538481,NEW DMAX CC 2.5TD 4WD,CAMIONETA,CHEVROLET,Automóviles,15540000.0,72.227.000-2,Maule,"Gob. Central, Universidades",2018,2239-4-LR17,Compra de Vehículos Livianos y Medianos,1596-106-CM18,2018-04-03,4.0,81.198.400-0,AUTOMOTORA INALCO S A,,,,,,,,,NEW DMAX CC 2.5TD 4WD,,,,,
1538620,TRANSIT MINIBÚS,MINIBUS,FORD,Minibuses,21454748.0,69.265.000-k,Araucanía,Municipalidades,2018,2239-4-LR17,Compra de Vehículos Livianos y Medianos,4993-196-CM18,2018-04-03,1.0,76.010.151-6,Cecor S.A.,,,,,,,,,TRANSIT MINIBÚS,,,,,
1538889,GRAND NOMADE 2.4 2WD GLX SPORT,SUV,SUZUKI,Automóviles,7022352.0,69.141.400-0,Ñuble,Municipalidades,2018,2239-4-LR17,Compra de Vehículos Livianos y Medianos,4352-277-CM18,2018-04-03,2.0,94.141.000-6,Dercosa,,,,,,,,,GRAND NOMADE 2.4 2WD GLX SPORT,,,,,
1538602,NUEVO SORENTO EX 2.2L DSL 6MT 2WD,SUV,KIA,Automóviles,16806723.0,69.091.200-7,Lib. Gral. Bdo. O'Higgins,Municipalidades,2018,2239-4-LR17,Compra de Vehículos Livianos y Medianos,552757-126-CM18,2018-04-04,1.0,79.567.420-9,KIA CHILE SPA,,,,,,,,,NUEVO SORENTO EX 2.2L DSL 6MT 2WD,,,,,
1538481,NEW DMAX CC 2.5TD 4WD,CAMIONETA,CHEVROLET,Automóviles,15714286.0,72.232.200-2,Atacama,"Gob. Central, Universidades",2018,2239-4-LR17,Compra de Vehículos Livianos y Medianos,751-118-CM18,2018-04-05,1.0,91.502.000-3,Salinas y Fabres S.A.,,,,,,,,,NEW DMAX CC 2.5TD 4WD,,,,,
1536899,H-1  MB 2.5 CRDI 6M/T GLS 10S AC 2AB ABS,MINIBUS,HYUNDAI ,Minibuses,17098600.0,69.150.901-K,Bío-Bío,Municipalidades,2018,2239-4-LR17,Compra de Vehículos Livianos y Medianos,4075-143-CM18,2018-04-05,1.0,92.909.000-4,Curifor Coquimbo,,,,,,,,,H-1  MB 2.5 CRDI 6M/T GLS 10S AC 2AB ABS,,,,,
1538509,NP300 DC XE 2.3D MT,CAMIONETA,NISSAN,Automóviles,14936600.0,61.103.018-5,Metropolitana,FFAA,2018,2239-4-LR17,Compra de Vehículos Livianos y Medianos,3269-69-CM18,2018-04-10,1.0,79.575.250-1,Ing.de Serv.Automotriz Macias y Cia.Ltda,,,,,,,,,NP300 DC XE 2.3D MT,,,,,
1538511,NP300 DC XE 2.3D MT 4WD,CAMIONETA,NISSAN,Automóviles,17256300.0,69.150.400-K,Bío-Bío,Municipalidades,2018,2239-4-LR17,Compra de Vehículos Livianos y Medianos,2671-64-CM18,2018-04-13,1.0,78.585.230-3,Automotriz Tecnosur Limitada,,,,,,,,,NP300 DC XE 2.3D MT 4WD,,,,,
1536917,SANTA FE DM  WGN 2.4 6M/T GLS PE,SUV,HYUNDAI ,Automóviles,14069613.0,87.912.900-1,Araucanía,"Gob. Central, Universidades",2018,2239-4-LR17,Compra de Vehículos Livianos y Medianos,5586-2251-CM18,2018-04-05,1.0,79.649.140-k,Automotores Gildemeister CAMIONES,,,,,,,,,SANTA FE DM  WGN 2.4 6M/T GLS PE,,,,,
1536733,NEW TRAVERSE 3.6L LT FWD,SUV,CHEVROLET,Automóviles,19726891.0,61.935.400-1,Metropolitana,Legislativo y judicial,2018,2239-4-LR17,Compra de Vehículos Livianos y Medianos,5148-123-CM18,2018-04-06,2.0,91.502.000-3,Salinas y Fabres S.A.,,,,,,,,,NEW TRAVERSE 3.6L LT FWD,,,,,
1537048,HILUX 2.4 4X4 MT SR,CAMIONETA,TOYOTA,Automóviles,19327731.0,69.231.100-0,Los Lagos,Municipalidades,2018,2239-4-LR17,Compra de Vehículos Livianos y Medianos,3293-17-CM18,2018-04-06,1.0,96.889.440-4,Mediterraneo Automotores SA,,,,,,,,,HILUX 2.4 4X4 MT SR,,,,,
1537028,4RUNNER 4X2 LIMITED,SUV,TOYOTA,Automóviles,19834621.0,69.072.700-5,Metropolitana,Municipalidades,2018,2239-4-LR17,Compra de Vehículos Livianos y Medianos,2341-752-CM18,2018-04-07,1.0,77.008.670-1,PORTILLO S A - Casa Matriz,,,,,,,,,4RUNNER 4X2 LIMITED,,,,,
1538512,NP300 DC LE 2.3D MT 4WD,CAMIONETA,NISSAN,Automóviles,17670100.0,69.252.000-9,Los Lagos,Municipalidades,2018,2239-4-LR17,Compra de Vehículos Livianos y Medianos,4921-28-CM18,2018-04-10,2.0,79.575.250-1,Ing.de Serv.Automotriz Macias y Cia.Ltda,,,,,,,,,NP300 DC LE 2.3D MT 4WD,,,,,
1538481,NEW DMAX CC 2.5TD 4WD,CAMIONETA,CHEVROLET,Automóviles,16017995.0,70.791.800-4,Antofagasta,"Gob. Central, Universidades",2018,2239-4-LR17,Compra de Vehículos Livianos y Medianos,4291-900-CM18,2018-04-13,1.0,91.502.000-3,Salinas y Fabres S.A.,,,,,,,,,NEW DMAX CC 2.5TD 4WD,,,,,
1536720,MONTANA LS 1.8 COMFORT,CAMIONETA,CHEVROLET,Automóviles,6753805.0,69.220.600-2,Los Lagos,Municipalidades,2018,2239-4-LR17,Compra de Vehículos Livianos y Medianos,3479-707-CM18,2018-04-12,1.0,80.522.900-4,Kovacs SpA Seminario 385 Providencia,,,,,,,,,MONTANA LS 1.8 COMFORT,,,,,
1537079,AMAROK TRENDLINE 4X2,CAMIONETA,VOLKSWAGEN,Automóviles,15158600.0,61.938.500-4,Metropolitana,FFAA,2018,2239-4-LR17,Compra de Vehículos Livianos y Medianos,3326-851-CM18,2018-04-11,1.0,76.245.828-4,PORSCHE CHILE SPA,,,,,,,,,AMAROK TRENDLINE 4X2,,,,,
1536879,AZERA IG  3.0 AT PREMIUM,SEDÁN,HYUNDAI ,Automóviles,16202387.0,61.935.400-1,Araucanía,Legislativo y judicial,2018,2239-4-LR17,Compra de Vehículos Livianos y Medianos,696961-55-CM18,2018-04-12,1.0,79.649.140-k,Automotores Gildemeister CAMIONES,,,,,,,,,AZERA IG  3.0 AT PREMIUM,,,,,
1536891,GRAND I-10 BA SDN  MT GLS 2AB AC ABS FULL PE,SEDÁN,HYUNDAI ,Automóviles,6590420.0,69.010.300-1,Tarapacá,Municipalidades,2018,2239-4-LR17,Compra de Vehículos Livianos y Medianos,2404-945-CM18,2018-04-12,3.0,79.649.140-k,Automotores Gildemeister CAMIONES,,,,,,,,,GRAND I-10 BA SDN  MT GLS 2AB AC ABS FULL PE,,,,,
1536790,EXPLORER XLT 3.5L 4X2,SUV,FORD,Automóviles,18397000.0,61.935.400-1,Los Lagos,Legislativo y judicial,2018,2239-4-LR17,Compra de Vehículos Livianos y Medianos,696954-53-CM18,2018-04-12,1.0,92.909.000-4,Curifor Coquimbo,,,,,,,,,EXPLORER XLT 3.5L 4X2,,,,,
1537055,NUEVO YARIS SEDAN GLI MT     ,SEDÁN,TOYOTA,Automóviles,7554286.0,69.090.300-8,Lib. Gral. Bdo. O'Higgins,Municipalidades,2018,2239-4-LR17,Compra de Vehículos Livianos y Medianos,3729-94-CM18,2018-04-12,2.0,77.008.670-1,PORTILLO S A - Casa Matriz,,,,,,,,,NUEVO YARIS SEDAN GLI MT     ,,,,,
1538623,CAMRY HYBRID,SEDÁN,TOYOTA,Automóviles,22580168.0,70.885.500-6,Maule,"Gob. Central, Universidades",2018,2239-4-LR17,Compra de Vehículos Livianos y Medianos,1469-492-CM18,2018-04-12,1.0,86.519.000-K,Maritano y Ebensperger Ltda.,,,,,,,,,CAMRY HYBRID,,,,,
1537045,HILUX 2.4 4X2 MT DX (WIDE),CAMIONETA,TOYOTA,Automóviles,13298400.0,60.910.000-1,Metropolitana,"Gob. Central, Universidades",2018,2239-4-LR17,Compra de Vehículos Livianos y Medianos,5485-492-CM18,2018-04-13,1.0,77.008.670-1,PORTILLO S A - Casa Matriz,,,,,,,,,HILUX 2.4 4X2 MT DX (WIDE),,,,,
1538481,NEW DMAX CC 2.5TD 4WD,CAMIONETA,CHEVROLET,Automóviles,16017995.0,69.060.300-4,Valparaíso,Municipalidades,2018,2239-4-LR17,Compra de Vehículos Livianos y Medianos,3515-303-CM18,2018-04-16,2.0,76.281.300-9,AUTOMOTORA MELHUISH SPA,,,,,,,,,NEW DMAX CC 2.5TD 4WD,,,,,
1537010,MURANO EXCLUSIVE CVT 4WD,SUV,NISSAN,Automóviles,23249664.0,69.253.200-7,Antofagasta,Municipalidades,2018,2239-4-LR17,Compra de Vehículos Livianos y Medianos,4468-55-CM18,2018-04-16,1.0,79.575.250-1,Ing.de Serv.Automotriz Macias y Cia.Ltda,,,,,,,,,MURANO EXCLUSIVE CVT 4WD,,,,,
1536845,WINGLE 6 GASOLINA 2.4 G 4X4 ELITE,CAMIONETA,GREAT WALL,Automóviles,10440600.0,69.140.500-1,Ñuble,Municipalidades,2018,2239-4-LR17,Compra de Vehículos Livianos y Medianos,2724-398-CM18,2018-04-18,1.0,94.141.000-6,Dercosa,,,,,,,,,WINGLE 6 GASOLINA 2.4 G 4X4 ELITE,,,,,
1538686,WIDE S-LONG BUS 2.5D MT,MINIBUS,NISSAN,Minibuses,21260504.0,69.191.600-6,Araucanía,Municipalidades,2018,2239-4-LR17,Compra de Vehículos Livianos y Medianos,2389-252-CM18,2018-04-17,1.0,84.807.200-1,BRUNO FRITSCH S.A.,,,,,,,,,WIDE S-LONG BUS 2.5D MT,,,,,
1538510,NP300 DC SE 2.3D MT 4WD,CAMIONETA,NISSAN,Automóviles,14890000.0,69.140.500-1,Ñuble,Municipalidades,2018,2239-4-LR17,Compra de Vehículos Livianos y Medianos,2724-407-CM18,2018-04-18,1.0,84.807.200-1,BRUNO FRITSCH S.A.,,,,,,,,,NP300 DC SE 2.3D MT 4WD,,,,,
1536935,SUNRAY 14+1 CUMMINS,MINIBUS,JAC,Minibuses,16760516.0,69.071.800-6,Metropolitana,Municipalidades,2018,2239-4-LR17,Compra de Vehículos Livianos y Medianos,2702-218-CM18,2018-04-18,1.0,94.141.000-6,Dercosa,,,,,,,,,SUNRAY 14+1 CUMMINS,,,,,
1537046,HILUX 2.4 4X2 MT SR,CAMIONETA,TOYOTA,Automóviles,14654600.0,69.253.200-7,Antofagasta,Municipalidades,2018,2239-4-LR17,Compra de Vehículos Livianos y Medianos,4468-57-CM18,2018-04-18,1.0,77.008.670-1,PORTILLO S A - Casa Matriz,,,,,,,,,HILUX 2.4 4X2 MT SR,,,,,
1537048,HILUX 2.4 4X4 MT SR,CAMIONETA,TOYOTA,Automóviles,18958060.0,69.253.200-7,Antofagasta,Municipalidades,2018,2239-4-LR17,Compra de Vehículos Livianos y Medianos,4468-57-CM18,2018-04-18,1.0,77.008.670-1,PORTILLO S A - Casa Matriz,,,,,,,,,HILUX 2.4 4X4 MT SR,,,,,
1537048,HILUX 2.4 4X4 MT SR,CAMIONETA,TOYOTA,Automóviles,19094400.0,61.938.500-4,Metropolitana,FFAA,2018,2239-4-LR17,Compra de Vehículos Livianos y Medianos,3326-959-CM18,2018-04-18,1.0,96.889.440-4,Mediterraneo Automotores SA,,,,,,,,,HILUX 2.4 4X4 MT SR,,,,,
1538576,RICH DIESEL DIESEL 4X4,CAMIONETA,ZNA,Automóviles,8732700.0,69.141.400-0,Ñuble,Municipalidades,2018,2239-4-LR17,Compra de Vehículos Livianos y Medianos,4352-334-CM18,2018-04-19,1.0,79.780.600-5,Cidef Comercial S.A.,,,,,,,,,RICH DIESEL DIESEL 4X4,,,,,
1536891,GRAND I-10 BA SDN  MT GLS 2AB AC ABS FULL PE,SEDÁN,HYUNDAI ,Automóviles,6590420.0,69.010.300-1,Tarapacá,Municipalidades,2018,2239-4-LR17,Compra de Vehículos Livianos y Medianos,2404-988-CM18,2018-04-19,1.0,79.649.140-k,Automotores Gildemeister CAMIONES,,,,,,,,,GRAND I-10 BA SDN  MT GLS 2AB AC ABS FULL PE,,,,,
1536899,H-1  MB 2.5 CRDI 6M/T GLS 10S AC 2AB ABS,MINIBUS,HYUNDAI ,Minibuses,17098600.0,69.041.500-3,Coquimbo,Municipalidades,2018,2239-4-LR17,Compra de Vehículos Livianos y Medianos,3713-45-CM18,2018-04-19,1.0,79.649.140-k,Automotores Gildemeister CAMIONES,,,,,,,,,H-1  MB 2.5 CRDI 6M/T GLS 10S AC 2AB ABS,,,,,
